 #DATA FOR LINE BLOCK           1
 #NUMBER OF K-POINTS          40
 #FIRST K-POINT IN ABSOLUTE COORDINATES    0.0000000000000000        0.0000000000000000        0.0000000000000000     
 #FIRST K-POINT IN RELATIVE COORDINATES    0.0000000000000000        0.0000000000000000        0.0000000000000000     
 #LAST  K-POINT IN ABSOLUTE COORDINATES   0.85473885283357187       -3.0811670800773392E-018   3.0811670800773392E-018
 #LAST  K-POINT IN RELATIVE COORDINATES    0.0000000000000000       0.50000232016794299       0.50000232016794299     
   1.23684  16.42019  16.71411  20.18958  20.91912  21.87037  27.11202  31.01835  33.47499
   1.26316  16.50150  16.80248  19.94470  20.81377  21.87382  27.46070  30.95503  33.26072
   1.28947  16.58557  16.90026  19.70359  20.70491  21.87400  27.81472  30.89398  33.02805
   1.31579  16.67080  17.00855  19.46813  20.59665  21.87445  28.17256  30.83718  32.77851
   1.34211  16.75447  17.12518  19.23751  20.49118  21.87460  28.53157  30.78578  32.51263
   1.36842  16.83374  17.25125  19.01445  20.39148  21.87474  28.89126  30.74066  32.23198
   1.39474  16.90553  17.38675  18.79889  20.30204  21.87487  29.25000  30.70278  31.93785
   1.42105  16.96642  17.53166  18.59130  20.22681  21.87498  29.60649  30.67274  31.63151
   1.44737  17.01303  17.68591  18.39206  20.16961  21.87506  29.95952  30.65100  31.31426
   1.47368  17.04287  17.85086  18.20169  20.13375  21.87596  30.30799  30.63788  30.98799
   1.50000  17.05300  18.01649  18.02704  20.12140  21.87597  30.63334  30.64533  30.65797
 #DATA FOR LINE BLOCK           3
 #NUMBER OF K-POINTS          30
 #FIRST K-POINT IN ABSOLUTE COORDINATES   0.85473885283357187       0.42736942641678588        2.4313492555873003E-017
 #FIRST K-POINT IN RELATIVE COORDINATES   0.25000116008397150       0.50000232016794299       0.75000348025191443     
 #LAST  K-POINT IN ABSOLUTE COORDINATES   0.42736942641678594       0.42736942641678594       0.42736942641678594     
 #LAST  K-POINT IN RELATIVE COORDINATES   0.50000232016794299       0.50000232016794299       0.50000232016794299     
   1.50000  17.05300  18.01649  18.02704  20.12140  21.87597  30.63334  30.64533  30.65797
   1.52438  17.05719  18.01834  18.02206  20.12074  21.86651  30.35448  30.61093  30.94688
   1.54877  17.06952  18.00034  18.03325  20.12044  21.84288  30.09241  30.48184  31.27771
   1.57315  17.09010  17.96916  18.05518  20.11898  21.80560  29.85492  30.28698  31.62957
   1.59753  17.11851  17.92652  18.08612  20.11459  21.75674  29.64188  30.04441  32.00061
   1.62191  17.15452  17.87343  18.12606  20.10495  21.69967  29.45284  29.76888  32.38907
   1.64630  17.19779  17.81098  18.17505  20.08737  21.63849  29.28694  29.47098  32.79311
   1.67068  17.24790  17.74015  18.23315  20.05890  21.57595  29.14261  29.15804  33.21083
   1.69506  17.30502  17.66234  18.30033  20.01723  21.51870  28.83480  29.01929  33.64044
   1.71945  17.36724  17.57851  18.37693  19.96111  21.47052  28.50496  28.91474  34.07993
   1.74383  17.43373  17.48954  18.46279  19.88995  21.43263  28.17081  28.82730  34.52744
   1.76821  17.39677  17.50613  18.55843  19.80561  21.40619  27.83428  28.75530  34.98160
   1.79260  17.30101  17.58122  18.66381  19.71004  21.38977  27.49646  28.69695  35.44026
   1.81698  17.20324  17.65890  18.77906  19.60656  21.38236  27.15851  28.65056  35.90182
   1.84136  17.10413  17.73694  18.90372  19.49717  21.38096  26.82088  28.61438  36.36426
   1.86574  17.00524  17.81692  19.03908  19.38757  21.38622  26.48510  28.58719  36.82635
   1.89013  16.90739  17.89752  19.18532  19.27990  21.39561  26.15196  28.56762  37.28633
   1.91451  16.81154  17.97598  19.17503  19.34137  21.40795  25.82123  28.55427  37.74143
   1.93889  16.71853  18.05226  19.07506  19.50670  21.42105  25.49354  28.54585  38.18952
   1.96328  16.62942  18.12494  18.98152  19.68099  21.43444  25.16949  28.54136  38.62809
   1.98766  16.54543  18.19411  18.89539  19.86509  21.44808  24.85031  28.54005  39.05405
   2.01204  16.46757  18.25901  18.81625  20.05923  21.46178  24.53715  28.54121  39.46354
   2.03643  16.39641  18.31782  18.74684  20.25959  21.47394  24.22966  28.54369  39.61702
   2.06081  16.33315  18.37120  18.68664  20.46644  21.48490  23.92991  28.54734  39.66411
   2.08519  16.27817  18.41683  18.63527  20.67769  21.49444  23.63993  28.55111  39.66626
   2.10957  16.23229  18.45499  18.59316  20.89008  21.50241  23.36309  28.55481  39.64181
   2.13396  16.19605  18.48517  18.56038  21.09745  21.50871  23.10557  28.55806  39.60779
   2.15834  16.16954  18.50700  18.53697  21.28641  21.51292  22.87968  28.56008  39.57635
   2.18272  16.15370  18.51981  18.52332  21.43238  21.51572  22.71215  28.56166  39.55491
   2.20711  16.14840  18.51795  18.52492  21.49036  21.51682  22.64682  28.56221  39.54737
 #DATA FOR LINE BLOCK           4
 #NUMBER OF K-POINTS          35
 #FIRST K-POINT IN ABSOLUTE COORDINATES   0.42736942641678594       0.42736942641678594       0.42736942641678594     
 #FIRST K-POINT IN RELATIVE COORDINATES   0.50000232016794299       0.50000232016794299       0.50000232016794299     
 #LAST  K-POINT IN ABSOLUTE COORDINATES    0.0000000000000000        0.0000000000000000        0.0000000000000000     
 #LAST  K-POINT IN RELATIVE COORDINATES    0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.20711  16.14840  18.51795  18.52492  21.49036  21.51682  22.64682  28.56221  39.54737
   2.23258  16.15016  18.51987  18.52683  21.48438  21.51083  22.60497  28.61283  39.55605
   2.25805  16.15589  18.52560  18.53254  21.46759  21.49399  22.48383  28.76114  39.58209
   2.28352  16.16441  18.53507  18.54196  21.43821  21.46454  22.29492  28.99416  39.62539
   2.30899  16.17590  18.54817  18.55500  21.39781  21.42403  22.05307  29.29809  39.68578
   2.33446  16.18988  18.56472  18.57147  21.34711  21.37319  21.77305  29.65853  39.76304
   2.35993  16.20571  18.58449  18.59114  21.28698  21.31286  21.46780  30.06304  39.85682
   2.38541  16.22229  18.60698  18.61349  21.14762  21.21587  21.24162  30.50134  39.96664
   2.41088  16.23901  18.63163  18.63796  20.82169  21.13773  21.16320  30.96628  40.09188
   2.43635  16.25428  18.65911  18.66524  20.49678  21.05590  21.08106  31.45171  40.23167
   2.46182  16.26629  18.68829  18.69415  20.17894  20.96946  20.99426  31.95297  40.38483
   2.48729  16.27282  18.71857  18.72411  19.87360  20.87987  20.90425  32.46646  40.54979
   2.51276  16.27117  18.74929  18.75442  19.58587  20.78867  20.81254  32.98933  40.72440
   2.53823  16.25729  18.77953  18.78417  19.31951  20.69603  20.71931  33.51813  40.90552
   2.56371  16.22991  18.80856  18.81261  19.08196  20.60644  20.62898  34.05371  41.08979
   2.58918  16.18412  18.83464  18.83857  18.87638  20.52025  20.54191  34.59238  41.27156
   2.61465  16.11775  18.70399  18.85894  18.86090  20.43922  20.45983  35.13325  41.44415
   2.64012  16.02989  18.56906  18.87851  18.87942  20.36663  20.38598  35.67512  41.59917
   2.66559  15.92151  18.46763  18.89066  18.89132  20.30081  20.31870  36.21627  41.72644
   2.69106  15.79646  18.39974  18.89494  18.89714  20.24519  20.26142  36.75711  41.81721
   2.71653  15.65903  18.35962  18.89309  18.89703  20.20123  20.21566  37.29604  41.86390
   2.74200  15.51428  18.34141  18.88184  18.88766  20.16755  20.18010  37.83207  41.86375
   2.76748  15.36705  18.34036  18.86329  18.87098  20.14467  20.15536  38.36417  41.82017
   2.79295  15.22151  18.35192  18.83856  18.84804  20.13155  20.14052  38.89092  41.74158
   2.81842  15.08112  18.37309  18.80921  18.82031  20.12755  20.13499  39.41052  41.63970
   2.84389  14.94852  18.39910  18.77696  18.78948  20.12916  20.13531  39.91739  41.52841
   2.86936  14.82587  18.42783  18.74304  18.75676  20.13339  20.13854  40.39872  41.42904
   2.89483  14.71480  18.45778  18.71011  18.72484  20.14267  20.14706  40.79641  41.40566
   2.92030  14.61657  18.48881  18.67907  18.69463  20.15374  20.15760  40.94046  41.63199
   2.94578  14.53210  18.51564  18.65099  18.66723  20.16488  20.16841  40.90023  42.03778
   2.97125  14.46214  18.53857  18.62645  18.64328  20.17315  20.17649  40.82886  42.46657
   2.99672  14.40722  18.55760  18.60694  18.62429  20.18203  20.18527  40.76293  42.87141
   3.02219  14.36774  18.57148  18.59265  18.61055  20.18880  20.19200  40.71226  43.22055
   3.04766  14.34395  18.57962  18.58393  18.60254  20.19302  20.19621  40.68073  43.46996
   3.07313  14.33600  18.58096  18.58216  18.60008  20.19446  20.19764  40.67005  43.56008
 #DATA FOR LINE BLOCK           5
 #NUMBER OF K-POINTS          40
 #FIRST K-POINT IN ABSOLUTE COORDINATES    0.0000000000000000        0.0000000000000000        0.0000000000000000     
 #FIRST K-POINT IN RELATIVE COORDINATES    0.0000000000000000        0.0000000000000000        0.0000000000000000     
 #LAST  K-POINT IN ABSOLUTE COORDINATES   0.64105413962517876       0.64105413962517876        8.1858251961291653E-018
 #LAST  K-POINT IN RELATIVE COORDINATES   0.37500174012595716       0.37500174012595716       0.75000348025191432     
   3.07313  14.33600  18.58096  18.58216  18.60008  20.19446  20.19764  40.67005  43.56008
   3.10033  14.34506  18.57821  18.58506  18.60324  20.19124  20.19756  40.68223  43.46415
   3.12753  14.37218  18.56708  18.59642  18.61290  20.18099  20.19811  40.71829  43.20833
   3.15472  14.41718  18.54875  18.61439  18.62961  20.16398  20.19958  40.77660  42.85541
   3.18192  14.47975  18.52364  18.63765  18.65445  20.14153  20.20302  40.85413  42.44977
   3.20911  14.55946  18.49271  18.66554  18.68672  20.11463  20.20882  40.94574  42.01600
   3.23631  14.65573  18.45578  18.69788  18.72490  20.08010  20.21776  41.04277  41.56734
   3.26351  14.76782  18.41253  18.73513  18.76652  20.04161  20.23221  41.11092  41.13049
   3.29070  14.89488  18.36685  18.77762  18.81043  19.99877  20.25406  40.65145  41.18652
   3.31790  15.03581  18.31709  18.82505  18.85321  19.95301  20.28608  40.19120  41.18001
   3.34510  15.18935  18.26577  18.87650  18.89278  19.90369  20.33102  39.73176  41.08709
   3.37229  15.35409  18.21403  18.92062  18.93811  19.85472  20.39355  39.27444  40.90595
   3.39949  15.52832  18.16230  18.94425  18.99896  19.80553  20.47598  38.81973  40.65260
   3.42669  15.71015  18.11216  18.95578  19.06583  19.75706  20.58263  38.36831  40.34634
   3.45388  15.89746  18.06342  18.95421  19.13675  19.71011  20.71086  37.92045  40.00146
   3.48108  16.08789  18.01764  18.94014  19.21177  19.66558  20.86339  37.47696  39.62816
   3.50827  16.27898  17.97611  18.91463  19.29061  19.62428  21.04126  37.03880  39.23357
   3.53547  16.46785  17.93894  18.87841  19.37299  19.58695  21.24170  36.60691  38.82209
   3.56267  16.65167  17.90735  18.83322  19.45860  19.55433  21.46511  36.18279  38.39760
   3.58986  16.82777  17.88231  18.78065  19.52735  19.54733  21.71362  35.76830  37.96303
   3.61706  16.99242  17.86417  18.72214  19.50605  19.63843  21.98048  35.36513  37.52032
   3.64426  17.14286  17.85561  18.65993  19.49267  19.73211  22.26839  34.97575  37.07262
   3.67145  17.27535  17.85307  18.59302  19.48358  19.82671  22.57447  34.60179  36.61832
   3.69865  17.38713  17.85998  18.52749  19.48280  19.92374  22.89929  34.24666  36.16107
   3.72585  17.47458  17.87545  18.46357  19.48962  20.02203  23.24085  33.91217  35.70038
   3.75304  17.53539  17.90274  18.40347  19.50545  20.12165  23.59866  33.60083  35.23970
   3.78024  17.56727  17.93934  18.34839  19.52814  20.22130  23.96996  33.31449  34.77734
   3.80744  17.57049  17.98663  18.29803  19.55898  20.32109  24.35373  33.05483  34.31475
   3.83463  17.54745  18.04484  18.24970  19.59800  20.42063  24.74790  32.82312  33.85240
   3.86183  17.50341  18.11441  18.19982  19.64513  20.51954  25.15184  32.62017  33.39102
   3.88902  17.44337  18.14405  18.19545  19.70027  20.61744  25.56351  32.44628  32.93101
   3.91622  17.37192  18.07842  18.28814  19.76295  20.71395  25.98040  32.30124  32.47281
   3.94342  17.29328  18.00255  18.39257  19.83333  20.80870  26.40294  32.01687  32.18447
   3.97061  17.21006  17.91533  18.50880  19.91080  20.90133  26.82850  31.56366  32.09498
   3.99781  17.12492  17.81739  18.63925  19.99670  20.99306  27.25542  31.11514  32.03191
   4.02501  17.03825  17.70986  18.77899  20.08676  21.08036  27.68173  30.66867  31.99338
   4.05220  16.95163  17.59433  18.93021  20.17948  21.16436  28.10509  30.22625  31.97838
   4.07940  16.86625  17.47371  19.09292  20.27922  21.24502  28.52289  29.78861  31.98680
   4.10660  16.78265  17.34994  19.26668  20.38250  21.32191  28.93132  29.35627  32.01854
   4.13379  16.70133  17.22546  19.45108  20.48827  21.39475  28.92994  29.32550  32.07484
 #DATA FOR LINE BLOCK           6
 #NUMBER OF K-POINTS          15
 #FIRST K-POINT IN ABSOLUTE COORDINATES   0.64105413962517876       0.64105413962517876        8.1858251961291653E-018
 #FIRST K-POINT IN RELATIVE COORDINATES   0.37500174012595716       0.37500174012595716       0.75000348025191432     
 #LAST  K-POINT IN ABSOLUTE COORDINATES   0.85473885283357187       0.85473885283357187        6.1623341601546784E-018
 #LAST  K-POINT IN RELATIVE COORDINATES   0.50000232016794299       0.50000232016794299        1.0000046403358860     
   4.13379  16.70133  17.22546  19.45108  20.48827  21.39475  28.92994  29.32550  32.07484
   4.15905  16.62817  17.11134  19.63135  20.58768  21.45852  28.54016  29.67319  32.15144
   4.18430  16.55746  17.00059  19.81971  20.68718  21.51836  28.15705  29.99669  32.25481
   4.20955  16.48931  16.89501  20.01540  20.78564  21.57410  27.78155  30.28888  32.38876
   4.23481  16.42379  16.79482  20.21665  20.88135  21.62549  27.41438  30.54331  32.55563
   4.26006  16.36064  16.70369  20.42362  20.97404  21.67020  27.05789  30.75634  32.75612
   4.28532  16.30090  16.62275  20.63383  21.06193  21.71264  26.71353  30.92861  32.98471
   4.31057  16.24462  16.55210  20.84486  21.14370  21.75039  26.38382  31.06427  33.23184
   4.33582  16.19261  16.49216  21.05411  21.21910  21.78566  26.07228  31.16938  33.48529
   4.36108  16.14591  16.44249  21.25343  21.28687  21.81368  25.78329  31.24977  33.73182
   4.38633  16.10573  16.40290  21.33956  21.44751  21.83778  25.52369  31.31029  33.95830
   4.41158  16.07318  16.37274  21.38430  21.61329  21.85575  25.30177  31.35433  34.15189
   4.43684  16.04923  16.35157  21.41677  21.74609  21.86864  25.12904  31.38432  34.30071
   4.46209  16.03458  16.33904  21.43653  21.83309  21.87640  25.01811  31.40177  34.39463
   4.48735  16.02855  16.33321  21.43866  21.86038  21.87703  24.97966  31.40657  34.42632
